,Unnamed: 0.1,Unnamed: 0,s1_cis,t1_cis,exchange_integral,dsp_scf,dsp_cis,homo_lumo_overlap,oscillator_strength,run_time,rid,nid,smiles,s1_ref,t1_ref,t1_s1_ref,oscillator_strength_ref,id
20000,20013,14526,0.0401843010991953,0.02195915434514,0.0091338694181651,-0.0034640707235182,-0.0026705209263193,0.5561999020408429,0.0378812611346807,0.3239776439995694,XI,3719,N#Cc1c2ccnc(N)cc2c(C#N)c2c(C#N)cnc12,0.8907,0.8216,0.0691,0.0116,XI_3719
20001,20014,28691,0.0386955446449945,0.018455825171074,0.0118419406302329,-0.0044653707329021,-0.003333972666704,0.6160490328912822,0.0364167991711211,0.2906073049998667,XI,3720,N#Cc1c2ccnc(N)cc2c(C#N)c2cc(N)cc12,1.0448,0.9727,0.0721,0.0045,XI_3720
20002,20015,68743,0.0551028148019625,0.0278952560031555,0.0197190610248881,-0.0005863241219105,-0.0006921847309505,0.6720622104692336,0.0832639324416966,0.2704290039982879,XI,3721,N#Cc1c2ccnc(N)cc2c(C#N)c2nc(N)cc12,1.4699,1.2976,0.1723,0.0189,XI_3721
20003,20016,49711,0.0576109452682658,0.0403676574197433,0.0114066653911522,-0.0057884950015456,-0.0042041504700092,0.5742282947015019,0.0331638343256345,0.2552672029996756,XI,3722,N#Cc1c2ccnc(N)cc2c(C#N)c2nc(N)nc12,1.5925,1.4964,0.0961,0.0125,XI_3722
20004,20017,35610,0.052544499431093,0.0246283984129291,0.0169691235131153,-0.001661967796303,-0.0014477980747108,0.6671384854845412,0.1080607170725206,0.235966323998582,XI,3723,N#Cc1c2ccnc(N)cc2c(C#N)c2nccc12,1.1113,0.9192,0.1921,0.0334,XI_3723
20005,20018,41100,0.0547467117711164,0.0347542091153698,0.0118710934650456,-0.0051617352277641,-0.0038562245747998,0.5630359430065907,0.057345082048779,0.2328406830001768,XI,3724,N#Cc1c2ccnc(N)cc2c(C#N)c2ncnc12,1.24,1.1321,0.1079,0.0246,XI_3724
20006,20019,31920,0.0437706021770196,0.020257761023565,0.0130805612146577,-0.0024258436974325,-0.0019165167701939,0.6433667326886596,0.0393482964492693,0.2094821339996997,XI,3725,N#Cc1c2ccnc(N)cc2cc2cc(N)cc12,1.0822,0.9686,0.1136,0.0024,XI_3725
20007,20020,66209,0.04488780462205,0.0262609143423873,0.0138229782846363,-0.0023000013912513,-0.0019032091973723,0.6211076037408125,0.03089722729417,0.2012093329976778,XI,3726,N#Cc1c2ccnc(N)cc2cc2cc(N)nc12,1.1723,1.0985,0.0738,0.0089,XI_3726
20008,20021,34809,0.0498891094121916,0.0273728760822891,0.010814091864884,-0.0034759224320481,-0.0026783879764657,0.6132101032160752,0.0451283136283464,0.1726861419992928,XI,3727,N#Cc1c2ccnc(N)cc2cc2ccnc12,1.0909,0.9284,0.1625,0.0118,XI_3727
20009,20022,3472,0.0575219804992315,0.0277559422290991,0.019846610861904,-5.0588908928349575e-05,-0.0002947556765624,0.6974327961593271,0.0829640546135128,0.2059810260000176,XI,3728,N#Cc1c2ccnc(N)cc2cc2nc(N)cc12,1.5004,1.3231,0.1773,0.0088,XI_3728
20010,20023,17995,0.0588501432235304,0.0402212272791189,0.0151780097447093,-0.0019598078065607,-0.0015950362369808,0.6174371221602042,0.0287217536069413,0.1928863120001551,XI,3729,N#Cc1c2ccnc(N)cc2cc2nc(N)nc12,1.5581,1.4822,0.0759,0.0057,XI_3729
20011,20024,51170,0.0582061455734219,0.0267468195663482,0.0178780052371119,-0.0007842964759818,-0.0008089041758245,0.7061448467448324,0.1148623985409149,0.1612137419997452,XI,3730,N#Cc1c2ccnc(N)cc2cc2nccc12,1.3473,1.0562,0.2911,0.0331,XI_3730
20012,20025,59374,0.0589442129576127,0.0366526393172819,0.0133516073998794,-0.0033009012507699,-0.002580733804615,0.5562084100201152,0.0617237421328195,0.1588064910010871,XI,3731,N#Cc1c2ccnc(N)cc2cc2ncnc12,1.3407,1.1901,0.1506,0.0218,XI_3731
20013,20026,21917,0.0420439689919334,0.021947090289629,0.0131617380087062,-0.0051038920787708,-0.0037859697893529,0.608189833106876,0.0462902921641922,0.2860588839994307,XI,3732,N#Cc1c2ccnc(N)cc2nc2c(C#N)c(N)cc12,1.2574,1.1744,0.083,0.008,XI_3732
20014,20027,94,0.042602123794353,0.0136806033537766,0.0169135474325416,-0.0027268144499519,-0.0021888703624358,0.6757533685135316,0.0993701255871538,0.2217164139999567,XI,3733,N#Cc1c2ccnc(N)cc2nc2c(C#N)ccc12,0.9613,0.7534,0.2079,0.0331,XI_3733
20015,20028,28018,0.0427884294668245,0.0210269776090257,0.0161863082018267,-0.0033900362890799,-0.0026149780900834,0.6607156485033728,0.0420684550477287,0.2116316200008441,XI,3734,N#Cc1c2ccnc(N)cc2nc2cc(N)cc12,1.1721,1.0966,0.0755,0.0034,XI_3734
20016,20029,30874,0.0540999003448163,0.0383925080536471,0.0092825241665191,-0.003843904517385,-0.0029120384762032,0.5802430570653154,0.0238426156842298,0.1861864479997166,XI,3735,N#Cc1c2ccnc(N)cc2nc2cc(N)nc12,1.412,1.3628,0.0492,0.006,XI_3735
20017,20030,68509,0.0496373100455898,0.0306467170062845,0.0110675224011924,-0.0053805319026514,-0.0040156631250316,0.5716137576268848,0.0394984182866148,0.1690901299989491,XI,3736,N#Cc1c2ccnc(N)cc2nc2ccnc12,1.0241,0.9847,0.0394,0.0108,XI_3736
20018,20031,22129,0.0601252939643899,0.0288132382653216,0.0222258223680115,-0.0009708774420219,-0.0009943032188026,0.6723190653873842,0.1257491609585526,0.1945930329993643,XI,3737,N#Cc1c2ccnc(N)cc2nc2nc(N)cc12,1.6434,1.4264,0.217,0.0246,XI_3737
20019,20032,52790,0.0690908570862944,0.0435762588931112,0.020533727472223,-0.0010656529101582,-0.0010330753154759,0.6587298115269012,0.059280542482693,0.1857498159988608,XI,3738,N#Cc1c2ccnc(N)cc2nc2nc(N)nc12,1.8195,1.7163,0.1032,0.0151,XI_3738
20020,20033,67041,0.0562834968146432,0.0253559973046151,0.0199726364383674,-0.0020654930813796,-0.0017686087602003,0.675472848360886,0.1389391250608799,0.1678977219999069,XI,3739,N#Cc1c2ccnc(N)cc2nc2nccc12,1.2797,1.0632,0.2165,0.0387,XI_3739
20021,20034,43196,0.0639339216809702,0.0417118209810425,0.0154333491684646,-0.0036971745966818,-0.0028829749968896,0.5831031248565445,0.0768387780723034,0.1542481620017497,XI,3740,N#Cc1c2ccnc(N)cc2nc2ncnc12,1.4212,1.3323,0.0889,0.0251,XI_3740
20022,20035,48556,0.0265766800707325,0.0098106120240331,0.0097022835010492,-0.0065532360445243,-0.0047421868158469,0.5761330654420223,0.0210342761553904,0.3780919880009605,XI,3741,N#Cc1c2ccnc(N)nc2c(C#N)c2c(C#N)c(N)cc12,0.8785,0.8261,0.0524,0.0038,XI_3741
20023,20036,69080,0.0436985288389735,0.0234560374908667,0.0140979297315094,-0.0007852711962698,-0.0008063469904252,0.6067183081187353,0.0298729784628141,0.3577150550008809,XI,3742,N#Cc1c2ccnc(N)nc2c(C#N)c2c(C#N)c(N)nc12,1.1548,1.1135,0.0413,0.0023,XI_3742
20024,20037,53466,0.0360338830775504,0.0056800739063191,0.0173349973692067,-0.0007364589125214,-0.0007216870745291,0.6773202384831951,0.0933050201880588,0.3380615139994916,XI,3743,N#Cc1c2ccnc(N)nc2c(C#N)c2c(C#N)ccc12,0.7168,0.4449,0.2719,0.0285,XI_3743
20025,20038,29541,0.0476894232142086,0.0220725858083667,0.0133782843931119,-0.001097550065997,-0.0010155345309004,0.6042091333777073,0.0660659854598053,0.259656626000833,XI,3744,N#Cc1c2ccnc(N)nc2c(C#N)c2c(C#N)cnc12,0.9125,0.8114,0.1011,0.0155,XI_3744
20026,20039,51598,0.0471892352155194,0.026159305243965,0.0141078023928173,-0.0012525458206373,-0.0011389301400145,0.5983131535836329,0.0316347256801394,0.2718216930006747,XI,3745,N#Cc1c2ccnc(N)nc2c(C#N)c2cc(N)nc12,1.2258,1.1793,0.0465,0.003,XI_3745
20027,20040,62149,0.0459796032799246,0.0223107901916961,0.0118032430149505,-0.0024219646147517,-0.0019542279015343,0.5832453485936698,0.0527594879812522,0.2269449260002147,XI,3746,N#Cc1c2ccnc(N)nc2c(C#N)c2ccnc12,0.8212,0.7502,0.071,0.0105,XI_3746
20028,20041,28881,0.049993027641328,0.0313130513893611,0.0129279813963992,-0.0049722650864088,-0.0036434585328901,0.6272727272113444,0.0261265023246074,0.2672196310004437,XI,3747,N#Cc1c2ccnc(N)nc2c(C#N)c2nc(N)nc12,1.426,1.3732,0.0528,0.0095,XI_3747
20029,20042,62060,0.0450875735995595,0.026052536761469,0.0106505070864307,-0.0064415042184121,-0.0047106555071215,0.5595171823134522,0.0363839200816652,0.229596641000171,XI,3748,N#Cc1c2ccnc(N)nc2c(C#N)c2ncnc12,0.9949,0.9728,0.0221,0.0135,XI_3748
20030,20043,50287,0.0451015186988641,0.0245119413211227,0.0138244156076606,-0.0025718381607836,-0.0020772116998994,0.6147786861647232,0.0306544129669133,0.2072048509999149,XI,3749,N#Cc1c2ccnc(N)nc2cc2cc(N)nc12,1.1136,1.0679,0.0457,0.0042,XI_3749
20031,20044,42782,0.0357064146956034,0.0151353680514603,0.0119451259945419,-0.0048535244165825,-0.0036590904231808,0.6157099619163381,0.0300506510977792,0.1858018109996919,XI,3750,N#Cc1c2ccnc(N)nc2cc2ccnc12,0.7115,0.6499,0.0616,0.0068,XI_3750
20032,20045,330,0.0501487056766336,0.0301800161103003,0.0163009161040572,-0.0022801718009358,-0.0018244580433049,0.6468180067699572,0.0274026637893138,0.1872500560000389,XI,3751,N#Cc1c2ccnc(N)nc2cc2nc(N)nc12,1.3661,1.3338,0.0323,0.0055,XI_3751
20033,20046,67663,0.0465602206454036,0.0250563589150942,0.0144065066334377,-0.0040242453084917,-0.0030839662711953,0.5911381490347621,0.0464638810553546,0.171772557998338,XI,3752,N#Cc1c2ccnc(N)nc2cc2ncnc12,1.0436,0.9744,0.0692,0.0145,XI_3752
20034,20047,20583,0.0329888021172948,0.0148391505954919,0.0119321888298826,-0.0061732613476664,-0.0045103746947026,0.5901668892059834,0.0252293553964424,0.2375046719998863,XI,3753,N#Cc1c2ccnc(N)nc2nc2c(C#N)c(N)cc12,1.0393,0.9734,0.0659,0.007,XI_3753
20035,20048,3207,0.0350052899331174,0.0055710034985665,0.018997434743407,-0.0025221303521702,-0.002049734955309,0.6513162768959927,0.0897686776904854,0.2600093800001559,XI,3754,N#Cc1c2ccnc(N)nc2nc2c(C#N)ccc12,0.7215,0.5146,0.2069,0.0269,XI_3754
20036,20049,31399,0.0564078419747033,0.0360834746841476,0.0065964108010129,-0.0066919943291856,-0.0048523088128639,0.4727536960514455,0.0219060209002497,0.1876047829991876,XI,3755,N#Cc1c2ccnc(N)nc2nc2cc(N)nc12,1.4207,1.3964,0.0243,0.0035,XI_3755
20037,20050,5067,0.0515965527996513,0.030081947791416,0.007584621048974,-0.004717018724797,-0.0035679412067164,0.4885545616745642,0.0383725988850098,0.217785405000086,XI,3756,N#Cc1c2ccnc(N)nc2nc2ccnc12,0.8959,0.89,0.0059,0.0081,XI_3756
20038,20051,28878,0.0631957398201237,0.0362033345844352,0.0207628438320653,-0.0014773474351694,-0.0013352604769196,0.6354092516371109,0.0638592613852876,0.1810339250005199,XI,3757,N#Cc1c2ccnc(N)nc2nc2nc(N)nc12,1.6976,1.5667,0.1309,0.0213,XI_3757
20039,20052,51091,0.0576800336161511,0.034072299701144,0.0139835623729702,-0.0043649094228177,-0.0033203304276236,0.6088469616414175,0.0501493856689468,0.1546220939999329,XI,3758,N#Cc1c2ccnc(N)nc2nc2ncnc12,1.2116,1.1892,0.0224,0.0135,XI_3758
20040,20053,36782,0.0543815373383793,0.0286576473942687,0.0113378353282017,-0.0035309209253994,-0.0026956104608494,0.6209534529286515,0.0693355503841157,0.3534683359994233,XI,3759,N#Cc1c2ccnc2c(C#N)c2c(C#N)c(N)cc(N)cc12,1.0794,0.8479,0.2315,0.0258,XI_3759
20041,20054,32181,0.0393985106200318,0.0177205603068841,0.0125748408754567,-0.0046322817791149,-0.0034665637182871,0.6183742634910808,0.0451678798942158,0.3721059489998879,XI,3760,N#Cc1c2ccnc2c(C#N)c2c(C#N)c(N)cc(N)nc12,0.7118,0.5969,0.1149,0.0148,XI_3760
20042,20055,44102,0.0527007607862586,0.0299094907415522,0.0088871546092617,-0.0040408345627318,-0.0030438004751133,0.5853753299465185,0.0484814509748402,0.324820854999416,XI,3761,N#Cc1c2ccnc2c(C#N)c2c(C#N)c(N)cccc12,1.0545,0.9093,0.1452,0.0116,XI_3761
20043,20056,11026,0.0476487952805158,0.0226384721528205,0.0122518858628286,-0.0035189721982315,-0.0026918796856455,0.6295938967498237,0.0540365757407053,0.3290303929998117,XI,3762,N#Cc1c2ccnc2c(C#N)c2c(C#N)c(N)ccnc12,0.9946,0.8028,0.1918,0.0148,XI_3762
20044,20057,12269,0.0504688827383006,0.0233356736528165,0.0122080765291926,-0.0027993469517662,-0.0021928850708174,0.6299630516623781,0.077291779530181,0.3491243909998047,XI,3763,N#Cc1c2ccnc2c(C#N)c2c(C#N)c(N)nc(N)cc12,0.97,0.7425,0.2275,0.0262,XI_3763
20045,20058,10883,0.0347300227468565,0.0121375333445996,0.0130201875980559,-0.0049088790641069,-0.0036817302629182,0.631228550305111,0.048399201763707,0.373362771000302,XI,3764,N#Cc1c2ccnc2c(C#N)c2c(C#N)c(N)nc(N)nc12,0.5848,0.4926,0.0922,0.0133,XI_3764
20046,20059,16828,0.0387547846965077,0.0188909018951335,0.013160340225612,-0.0033440946578077,-0.0025951552443988,0.6112326704988164,0.0508848784617288,0.341100003000065,XI,3765,N#Cc1c2ccnc2c(C#N)c2c(C#N)c(N)nccc12,0.6334,0.6121,0.0213,0.0109,XI_3765
20047,20060,47034,0.0592081714426129,0.0280228120432681,0.0148832808328979,-0.000164821373748,-0.0003231970033855,0.6734653112813374,0.0787007998907682,0.3071480580001662,XI,3766,N#Cc1c2ccnc2c(C#N)c2c(C#N)c(N)ncnc12,1.0803,0.8163,0.264,0.0206,XI_3766
20048,20061,27123,0.0465152570810545,0.0285411106349897,0.0086548962390139,-0.005237319998615,-0.0038541056261259,0.5862881908142998,0.0375136965846473,0.3335892080003759,XI,3767,N#Cc1c2ccnc2c(C#N)c2c(C#N)ccc(N)cc12,0.9431,0.8717,0.0714,0.0129,XI_3767
20049,20062,56878,0.0386199271978426,0.0219300142472818,0.0092617550456449,-0.0049855271387599,-0.0037158440327907,0.5238255355918097,0.0249234441792657,0.3422992809992138,XI,3768,N#Cc1c2ccnc2c(C#N)c2c(C#N)ccc(N)nc12,0.5886,0.6325,-0.0439,0.0056,XI_3768
20050,20063,2738,0.0439210598421127,0.0306373226825655,0.0081499117209611,-0.0042668171163275,-0.0031971805771546,0.4869814919122556,0.0231773978106138,0.2737943849999737,XI,3769,N#Cc1c2ccnc2c(C#N)c2c(C#N)ccccc12,0.9582,1.0337,-0.0755,0.0049,XI_3769
20051,20064,21996,0.0382403037094505,0.0237331044817423,0.0083844352966643,-0.0055965994175338,-0.0041201538683703,0.5284236370091148,0.0189802440094999,0.2831349750003937,XI,3770,N#Cc1c2ccnc2c(C#N)c2c(C#N)cccnc12,0.8165,0.8821,-0.0656,0.0038,XI_3770
20052,20065,13253,0.0543182194513036,0.0262026740291076,0.0123551508646327,-0.0026306567486185,-0.0020690731419999,0.6797473377189744,0.0759677447378054,0.3151101350003955,XI,3771,N#Cc1c2ccnc2c(C#N)c2c(C#N)cnc(N)cc12,1.1953,0.9305,0.2648,0.0267,XI_3771
20053,20066,7552,0.0418954795175494,0.0156889617793112,0.0144383320811074,-0.0027722880394923,-0.0021713491824137,0.6488902304644487,0.0611518984679984,0.3405383230001462,XI,3772,N#Cc1c2ccnc2c(C#N)c2c(C#N)cnc(N)nc12,0.9322,0.7039,0.2283,0.022,XI_3772
20054,20067,30873,0.0387532655216915,0.0227789249148884,0.0094836851907039,-0.0044377604144998,-0.003327782829116,0.5684884363144658,0.028942909128487,0.2888679150000826,XI,3773,N#Cc1c2ccnc2c(C#N)c2c(C#N)cnccc12,0.8435,0.8999,-0.0564,0.0059,XI_3773
20055,20068,44465,0.0505959251050143,0.0246833522874467,0.0135741723194721,-0.0012488517632517,-0.0011088847833457,0.6641665182659556,0.0489911994535772,0.2717112239988637,XI,3774,N#Cc1c2ccnc2c(C#N)c2c(C#N)cncnc12,0.9197,0.8152,0.1045,0.0077,XI_3774
20056,20069,27572,0.0451229238770878,0.0267227941801024,0.0104947929370277,-0.0035264392989094,-0.0027281018091747,0.6323669077810543,0.0325815525924482,0.2126496780001616,XI,3775,N#Cc1c2ccnc2c(C#N)c2ccccnc12,1.0611,1.0907,-0.0296,0.006,XI_3775
20057,20070,1170,0.0399082782208495,0.0208050398002939,0.0096730050361402,-0.005005549074077,-0.0037298946405521,0.5492433337357571,0.0304968652063381,0.281425451999894,XI,3776,N#Cc1c2ccnc2c(C#N)c2nc(N)cc(N)cc12,0.7203,0.6861,0.0342,0.0085,XI_3776
20058,20071,34647,0.0472978695943808,0.0201350622879274,0.0152543847095345,-0.0012783118459709,-0.0011342828185588,0.609732063004049,0.0763646694480681,0.2740823589992942,XI,3777,N#Cc1c2ccnc2c(C#N)c2nc(N)cc(N)nc12,0.8734,0.6743,0.1991,0.0243,XI_3777
20059,20072,23653,0.0381137860992311,0.0191068209210598,0.0130089266639743,-0.0037244456663736,-0.00288246608593,0.5949469942657448,0.0409155960206844,0.2496818830004485,XI,3778,N#Cc1c2ccnc2c(C#N)c2nc(N)cccc12,0.7425,0.7191,0.0234,0.0098,XI_3778
20060,20073,33527,0.0433721355396414,0.0174537895849553,0.0160469678631324,-0.0014083763098258,-0.0012354190101904,0.6265006715184768,0.06779306831588,0.237416399999347,XI,3779,N#Cc1c2ccnc2c(C#N)c2nc(N)ccnc12,0.8582,0.6691,0.1891,0.0219,XI_3779
20061,20074,68994,0.0378566161756168,0.0158149206230007,0.0100209406358552,-0.0050085286824131,-0.0037358965943534,0.5894573296157741,0.0372943267260505,0.2829173539976182,XI,3780,N#Cc1c2ccnc2c(C#N)c2nc(N)nc(N)cc12,0.6413,0.5766,0.0647,0.0098,XI_3780
20062,20075,61203,0.0474294848353267,0.0196539128004928,0.0138402712358672,-0.0011015337146767,-0.0009858625186355,0.5761292894439863,0.0735782208051863,0.2688980370003264,XI,3781,N#Cc1c2ccnc2c(C#N)c2nc(N)nc(N)nc12,0.9401,0.6899,0.2502,0.025,XI_3781
20063,20076,36927,0.0435523244835991,0.0138475109371256,0.0194870467682706,-0.0009166618125986,-0.0009109571608747,0.6635528993773798,0.1020359892190226,0.1890173179999692,XI,3782,N#Cc1c2ccnc2c(C#N)c2nc(N)nccc12,0.8659,0.6298,0.2361,0.0276,XI_3782
20064,20077,35510,0.0539871236264133,0.0233527286673904,0.0149901751609825,-0.0003301817236236,-0.000422798276389,0.6231870721662236,0.0795949982229885,0.226769086000786,XI,3783,N#Cc1c2ccnc2c(C#N)c2nc(N)ncnc12,1.2435,0.8821,0.3614,0.0311,XI_3783
20065,20078,1538,0.038524103639709,0.0220218514658867,0.0110508146522989,-0.0048710360916678,-0.0036523226412233,0.5607863587273303,0.0325222604126493,0.2357839809999404,XI,3784,N#Cc1c2ccnc2c(C#N)c2nccc(N)cc12,0.7992,0.824,-0.0248,0.0071,XI_3784
20066,20079,10542,0.0557593166437726,0.0257259856367255,0.0157621324386666,-0.0008176746174389,-0.0007985987906604,0.6459277490740994,0.0798983212239775,0.1802625739996983,XI,3785,N#Cc1c2ccnc2c(C#N)c2nccc(N)nc12,1.1252,0.8882,0.237,0.0219,XI_3785
20067,20080,47213,0.0445108434890499,0.019446494699153,0.0158710795809472,-0.0017608213038104,-0.001491715743411,0.6455988290160617,0.0550940417416798,0.2106291589989268,XI,3786,N#Cc1c2ccnc2c(C#N)c2ncccnc12,1.0614,0.9437,0.1177,0.0113,XI_3786
20068,20081,47350,0.0455682232304894,0.0211423130135557,0.0096240144547088,-0.0038720466536115,-0.0029243589604629,0.6063918571983095,0.0389656764171236,0.2340557760016963,XI,3787,N#Cc1c2ccnc2c(C#N)c2ncnc(N)cc12,0.9169,0.7929,0.124,0.0115,XI_3787
20069,20082,23132,0.0485526809018566,0.0214433570779846,0.0132175016410752,-0.001404139408508,-0.0012013770570258,0.5857106339779984,0.0618778095584334,0.234335043000101,XI,3788,N#Cc1c2ccnc2c(C#N)c2ncnc(N)nc12,0.9518,0.7472,0.2046,0.0177,XI_3788
20070,20083,9387,0.0453291530490247,0.0182750392007449,0.0183043611925561,-0.0015540723145773,-0.0013701213423512,0.6671549182131209,0.0838273302158915,0.2434978699998282,XI,3789,N#Cc1c2ccnc2c(C#N)c2ncnccc12,1.1085,0.9702,0.1383,0.0213,XI_3789
20071,20084,39674,0.0601198858567926,0.0282078441689535,0.0152418751052626,-0.000324187468569,-0.000419047712382,0.6497207855736646,0.0711122117246805,0.1419379330000083,XI,3790,N#Cc1c2ccnc2c(C#N)c2ncncnc12,1.4274,1.0664,0.361,0.0226,XI_3790
20072,20085,31546,0.0610016232297283,0.0292942050035023,0.015457595877708,-0.0006299018707111,-0.0006789466884165,0.6768137101061664,0.086602524939726,0.1908282969998254,XI,3791,N#Cc1c2ccnc2cc2cc(N)cc(N)nc12,1.2805,0.9968,0.2837,0.0269,XI_3791
20073,20086,64681,0.0562993812420344,0.02725427498941,0.0148364162410695,-0.0010935496709051,-0.0010100300321949,0.686066181535097,0.0717794789295574,0.1625430929998401,XI,3792,N#Cc1c2ccnc2cc2cc(N)ccnc12,1.2825,1.019,0.2635,0.0226,XI_3792
20074,20087,20506,0.0609735839658753,0.0283869495703683,0.0152254289941992,-0.0001273359725527,-0.0003011149093773,0.6460289605534222,0.0904923901135948,0.1849943549996169,XI,3793,N#Cc1c2ccnc2cc2cc(N)nc(N)nc12,1.3107,0.9929,0.3178,0.0278,XI_3793
20075,20088,53409,0.0635044709199093,0.0288029584555928,0.0168869024146039,4.803071197952085e-05,-0.0001733782341795,0.6963456873650178,0.0945247045317776,0.1587470939994091,XI,3794,N#Cc1c2ccnc2cc2cc(N)ncnc12,1.5494,1.1468,0.4026,0.0296,XI_3794
20076,20089,67509,0.0585465893529644,0.0294832575717265,0.0142381007664876,-0.0010855348204918,-0.0010147944124992,0.6610728476328274,0.0648716555168228,0.1609127120027551,XI,3795,N#Cc1c2ccnc2cc2cccc(N)nc12,1.1954,1.0167,0.1787,0.0108,XI_3795
20077,20090,13234,0.0492841760614517,0.0273958949962604,0.0115546799126646,-0.0022489810739459,-0.001833416903618,0.6698565816784174,0.0362142484962373,0.1501967009999134,XI,3796,N#Cc1c2ccnc2cc2ccccnc12,1.1384,1.0909,0.0475,0.0047,XI_3796
20078,20091,37146,0.0542981686221324,0.0257260421833436,0.0137154217132534,-0.000637284806765,-0.0006764321237326,0.6229939127664358,0.0618978827195409,0.162907597999947,XI,3797,N#Cc1c2ccnc2cc2ccnc(N)nc12,1.071,0.8664,0.2046,0.0109,XI_3797
20079,20092,20611,0.0506557356356864,0.0236070406733936,0.014087658655974,-0.0009493269732765,-0.000906999167216,0.6473762706815311,0.0526429492586795,0.1317373129995758,XI,3798,N#Cc1c2ccnc2cc2ccncnc12,1.2052,1.0195,0.1857,0.0078,XI_3798
20080,20093,60887,0.0382838270652072,0.0184832967399515,0.0129478286580127,-0.0033540571224324,-0.0026191845782295,0.589565780965779,0.0385380445292004,0.2063112680007179,XI,3799,N#Cc1c2ccnc2cc2nc(N)cc(N)cc12,0.6625,0.6221,0.0404,0.0074,XI_3799
20081,20094,46069,0.055584924203373,0.0238429029651214,0.0169833782294813,2.3667813443110144e-05,-0.0001887344126959,0.6593676245605258,0.0895340178970922,0.1920265749995451,XI,3800,N#Cc1c2ccnc2cc2nc(N)cc(N)nc12,1.1683,0.8208,0.3475,0.0309,XI_3800
20082,20095,56536,0.0425467985566498,0.0184317268267832,0.0171477939496782,-0.0019328248830636,-0.0016495366814255,0.6267704190292552,0.0665412030932544,0.184624741999869,XI,3801,N#Cc1c2ccnc2cc2nc(N)cccc12,0.8744,0.7583,0.1161,0.0149,XI_3801
20083,20096,38201,0.050149391653079,0.0201059929938267,0.0174374462026326,-0.0001214081114914,-0.0003032189286031,0.667352248637479,0.0802200661608753,0.1701429630011262,XI,3802,N#Cc1c2ccnc2cc2nc(N)ccnc12,1.1175,0.7799,0.3376,0.0269,XI_3802
20084,20097,26109,0.0376972833471143,0.0131413070823853,0.0163551344217399,-0.0020175456670187,-0.0016991013271106,0.6148351074875004,0.068074738959319,0.2096605110000382,XI,3803,N#Cc1c2ccnc2cc2nc(N)nc(N)cc12,0.672,0.5411,0.1309,0.0143,XI_3803
20085,20098,49556,0.0544703507587343,0.0237508503550571,0.014883265783274,-7.67421030709598e-05,-0.0002406070709197,0.6026755512808752,0.0790306056626203,0.1848732950002158,XI,3804,N#Cc1c2ccnc2cc2nc(N)nc(N)nc12,1.2271,0.865,0.3621,0.0293,XI_3804
20086,20099,55288,0.0498899855382148,0.0174835678675435,0.0198590071451729,-0.0001471578719233,-0.0003417514300014,0.6839656372294401,0.1156110480220711,0.1662665149997337,XI,3805,N#Cc1c2ccnc2cc2nc(N)nccc12,1.1918,0.848,0.3438,0.038,XI_3805
20087,20100,62171,0.0590041965592575,0.0258441423760871,0.0162675920266739,0.0003221637677264,5.078433793313144e-05,0.6501113287966128,0.0838904824646153,0.1594301479999558,XI,3806,N#Cc1c2ccnc2cc2nc(N)ncnc12,1.4824,1.0291,0.4533,0.0328,XI_3806
20088,20101,65529,0.0414887122146865,0.0217367896465319,0.0142871736542525,-0.0030675310942233,-0.0024307240779655,0.6015131123336029,0.0467340440467053,0.1826583840011153,XI,3807,N#Cc1c2ccnc2cc2nccc(N)cc12,0.8298,0.8202,0.0096,0.007,XI_3807
20089,20102,1734,0.0591319116293576,0.0267577175009421,0.0171120697340325,-0.0001472738959008,-0.0003134425634026,0.6736158675892316,0.0813679126516553,0.1604085999999824,XI,3808,N#Cc1c2ccnc2cc2nccc(N)nc12,1.2763,0.9661,0.3102,0.0196,XI_3808
20090,20103,12480,0.0493078693585822,0.021151672931321,0.0170889096207887,-0.000822470591405,-0.0008153168131824,0.6746455984160125,0.0613980161784795,0.1458993910000572,XI,3809,N#Cc1c2ccnc2cc2ncccnc12,1.2217,0.998,0.2237,0.0115,XI_3809
20091,20104,65232,0.0390657941254559,0.0163396470122521,0.0104348280705875,-0.0040559077814506,-0.0030817885675702,0.6199402513259455,0.0330198115146471,0.1276906629973382,XI,3810,N#Cc1c2ccnc2cc2ncnc(N)cc12,0.7147,0.666,0.0487,0.0075,XI_3810
20092,20105,24023,0.0559104501743092,0.0256340798882632,0.0145040339738827,-0.0002644522502176,-0.0003770227125205,0.6127915090224915,0.0666086064442701,0.1615128140001616,XI,3811,N#Cc1c2ccnc2cc2ncnc(N)nc12,1.2211,0.9039,0.3172,0.0193,XI_3811
20093,20106,65807,0.049839661769063,0.0195237676529238,0.0194514322299936,-0.0006288382095346,-0.0006957344984981,0.7006613968309088,0.0938233587919485,0.1453614530000777,XI,3812,N#Cc1c2ccnc2cc2ncnccc12,1.2995,1.0537,0.2458,0.0224,XI_3812
20094,20107,22429,0.0632784952695431,0.0292672452374169,0.0167211108123882,0.0002000061793653,-4.0908732577086594e-05,0.6761576512274399,0.0734628936846387,0.1323219989999415,XI,3813,N#Cc1c2ccnc2cc2ncncnc12,1.5876,1.1677,0.4199,0.0209,XI_3813
